custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
3226,AGILENT TECHNOLOGIES INC,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",6,decrease,0.8,0.6,"a downgrade from ubs to 'neutral' and a specific price target of $82 typically signals a negative outlook, likely leading to a decrease in stock price.",141,67,0.0,2019-10-18,87432.0,1.2203347869217396,1.0996374628384764,3.2184543760302997,-0.4649906884878874,-1.0957119742549204,-0.3458394673612197,-0.4672,0.2766,1.0252,-0.49,-0.36,0.86,0.007,0.0281479999999998,0.5398,-0.5503,0.192,-0.399,-0.0242,0.271,0.2294,-0.577,-0.1614,0.6109
3234,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Files for Up to $250M Mixed Shelf,6,uncertain,0.6,0.5,filing for a mixed shelf offering can have mixed implications; it may signal potential growth opportunities but also indicates potential dilution of existing shares.,143,63,1.0,2019-10-25,14145.0,2.522704377770424,-3.430879590155822,9.78809494074502,-2.9585815966129303,-4.466019601499571,-9.225092083019836,0.7114,-0.6013,1.6294,0.51,0.27,0.08,0.007,-0.1265939999999999,1.2592,-3.7178,-4.0346,1.2839,-0.8166,9.1945,6.2137,4.3225,-9.6579,1.4667
3242,APPLIED OPTOELECTRONICS INC,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",6,decrease,0.9,0.7,a downgrade from a major financial institution like jp morgan typically leads to a decrease in stock price due to reduced investor confidence.,148,60,0.0,2019-10-22,14145.0,-1.5533965080976486,-4.466019554628842,9.999996858615456,-0.0921680068131536,1.7840426956039268,1.1970260338500793e-07,-4.9815,-5.3231,1.6258,-0.34,0.22,0.85,0.007,-4.435727999999999,-1.9878,-2.4437,-0.6013,1.2592,-3.7178,-4.0346,1.2839,-0.8166,9.1945,6.2137
3250,AAON INC,"AAON Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",6,uncertain,0.6,0.2,"while sales have increased slightly, the decrease in eps may offset positive sentiment, leading to an uncertain impact on the stock price.",150,61,1.0,2019-10-31,76868.0,0.9247858077287674,1.787913992992629,3.69913530468311,-0.0603718683123588,0.6893758116940596,3.804347253381279,-2.0137,-1.1763,1.1957,-0.38,-0.26,-0.44,0.007,-1.566334,-1.0911,0.1941,-0.1061,0.293,-0.5589,0.8725,0.5437,-0.0407,1.1102,-0.2623
3258,AAON INC,"AAON Earlier Reported Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",6,uncertain,0.6,0.3,"while sales have increased slightly, the decrease in eps may cause mixed reactions among investors, leading to uncertainty in the stock price movement.",153,62,1.0,2019-10-31,76868.0,0.9247858077287674,1.787913992992629,3.69913530468311,-0.0603718683123588,0.6893758116940596,3.804347253381279,-2.0137,-1.1763,1.1957,-0.38,-0.26,-0.44,0.007,-1.566334,-1.0911,0.1941,-0.1061,0.293,-0.5589,0.8725,0.5437,-0.0407,1.1102,-0.2623
3266,ADVANCE AUTO PARTS INC,Raymond James Reinstates Market Perform on Advance Auto Parts,6,uncertain,0.6,0.2,"reinstating a 'market perform' rating suggests a neutral outlook, which is unlikely to significantly impact the stock price either positively or negatively.",135,64,1.0,2019-10-08,89217.0,0.0518381595611572,3.4989916031757717,7.548755057486778,-1.0441403836011889,-0.9946179900868768,-2.878008186163783,-2.4894,-1.3802,0.663,-1.61,-0.13,-0.12,0.007,-1.42897,-0.4083,0.6499,0.6878,-0.5684,0.8473,1.8491,0.1953,0.0461,0.9396,-0.1144
3274,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q3 Adj. EPS $0.63, Inline, Sales $877.867M Beat $731.85M Estimate",6,increase,0.8,0.6,"alliancebernstein holding reported q3 adjusted eps in line with expectations and sales significantly above estimates, which is likely to positively impact the stock price.",162,64,2.0,2019-10-24,75278.0,-1.5042752958834171,0.3760706455117057,3.285662134164302,1.1494241654872894,-0.6000709151245842,0.2848999415894893,3.8707,4.191,1.0508,0.25,-0.26,-0.89,0.007,3.6009999999999995,-2.1135,0.6247,1.5543,-0.5551,0.7028,-0.5428,-0.8194,0.9741,0.2306,-0.8544
3282,ALLIANCEBERNSTEIN HOLDING L P,"Citigroup Maintains Buy on AllianceBernstein Holding, Lowers Price Target to $33",6,decrease,0.7,0.4,"while citigroup maintains a 'buy' rating, the lowering of the price target to $33 suggests a less optimistic outlook, which could negatively impact investor sentiment and lead to a decrease in stock price.",151,76,0.0,2019-10-15,75278.0,-0.856530200690031,-0.6423993739963496,5.817270254806783,-1.1232000775635242,-2.0855070863029512,-1.400068728405046,-0.5325,-1.5104,1.0528,1.03,0.25,-0.25,0.007,-1.623884,-0.8143,-1.146,1.9365,-0.1127,-1.9676,0.7124,4.191,-2.1135,0.6247,1.5543
3290,ABBVIE INC,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,6,increase,0.85,0.7,positive clinical trial results for rinvoq in treating psoriatic arthritis are likely to boost investor confidence in abbvie's product pipeline and future revenue potential.,144,67,2.0,2019-10-31,13721.0,2.7655523270368576,3.0923934138636033,10.157125971336068,1.5165061689913273,1.697946855690846,4.089905704222163,-0.1381,0.0285,0.8268,-0.38,-0.26,-0.44,0.007,0.169084,2.1244,1.4132,-1.2227,0.1185,-0.3474,3.5769,0.6386,0.7098,0.0086,0.967
3298,ABBVIE INC,Allergan Reports Shareholders Have Approved Deal By AbbVie,6,increase,0.8,0.6,"the approval of the deal by allergan shareholders is a positive development, likely to boost investor confidence in abbvie's strategic acquisition, potentially increasing its stock price.",131,67,2.0,2019-10-14,13721.0,1.003250852227211,4.799350348777054,6.195769365369652,0.3357963403686881,1.909951241970265,1.5911853782220042,0.1766,0.2423,0.8695,-0.18,-0.34,-0.04,0.007,0.32611,0.1159,0.6703,0.3154,2.2283,0.5627,1.1875,-0.373,-1.6397,-0.7144,1.8622
