custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
4382,ATLANTIC AMERICAN CORP,"Atlantic American Q4 EPS $0.01 Down From $0.12 YoY, Sales $49.2M Up From $48.825M YoY",6,decrease,0.8,0.6,"eps fell sharply from $0.12 to $0.01 despite a modest revenue uptick, implying margin pressure or one‑time charges and likely prompting negative investor sentiment.",157,331,0.0,2019-04-01,15580.0,2.47058682143688,-0.8802143856883,-3.55912503697597,-10.8434902998568,1.19047509506344,-1.54440003768465,-0.39062457595334
4390,ADVANCE AUTO PARTS INC,"Citigroup Maintains Neutral on Advance Auto Parts, Lowers Price Target to $182",6,decrease,0.7,0.25,maintaining a neutral rating but lowering the price target signals reduced analyst expectations and is likely to modestly dampen investor sentiment despite no change in the formal recommendation.,139,264,0.0,2019-04-01,89217.0,1.81786548346281,-0.1670267432927999,2.2807067847826,4.4923040826532405,1.05481408536434,2.18107698779379,1.34307624318659
4398,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q1 EPS $0.49 Misses $0.53 Estimate, Sales $795.462M Beat $677.88M Estimate",6,uncertain,0.7,0.5,"mixed print — a sizable revenue beat (+~17%) signals stronger top-line/aum/fee performance, but a modest eps miss (-~7.5%) raises margin or expense concerns, producing ambiguous investor reaction absent guidance.",164,474,1.0,2019-04-25,75278.0,-3.1322911381721497,0.24079703725874,1.47918920573171,1.39198612258562,-0.33211684785783,0.90786975519894,0.16689304408548
4406,ABBVIE INC,European Commission Approves Abbvie's SKYRIZI For Treatment Of Moderate To Severe Plaque Psoriasis,6,increase,0.8,0.45,"eu approval of skyrizi broadens abbvie's addressable market and revenue prospects for a high-value biologic, which should boost investor sentiment though the impact is moderate given abbvie's large diversified portfolio and existing competition.",139,404,2.0,2019-04-30,13721.0,-1.13325482234358,-0.62980223447084,-1.8138334424697904,-1.1966203017064,0.75283078476786,1.20999088738993,2.07195234991455
4414,ABBVIE INC,"AbbVie Highlights Will Present New, Updated Data of Investigational Medicines for Parkinson's Disease and Multiple Sclerosis at 2019 American Academy of Neurology Annual Meeting",6,increase,0.7,0.35,"announcing presentations of new/updated data at a major neurology meeting signals active pipeline progress and potential future value in parkinson's and ms, which is mildly positive for investors, though actual impact depends on the data quality and is uncertain until results are released.",150,287,2.0,2019-04-30,13721.0,-1.13325482234358,-0.62980223447084,-1.8138334424697904,-1.1966203017064,0.75283078476786,1.20999088738993,2.07195234991455
4422,ABBVIE INC,"BMO Capital Upgrades AbbVie Inc. Common Stock to Market Perform, Raises Price Target to $79",6,increase,0.8,0.25,"an analyst upgrade and a raised price target signal an improved analyst view and should modestly lift investor sentiment, though the 'market perform' rating is neutral rather than a strong buy so the impact is limited.",139,272,2.0,2019-04-29,13721.0,0.75283078476786,-1.13325482234358,-1.29514428211804,-4.27148208511909,0.45374417677521,1.30926501505914,1.3221373279404198
4430,ABBVIE INC,Abbvie Says It Is Industry's Responsibility To Cover Some Drug Costs And Share Them With The Government To Make Them Affordable For Patients,6,uncertain,0.6,0.3,"the pledge to share drug costs can be viewed positively as reducing regulatory and reputational risk and aligning with policymakers, but it also implies potential profit/cash-flow pressure from cost-sharing commitments, and without details on scope or timing the net investor impact is ambiguous.",143,416,1.0,2019-04-25,13721.0,0.8516564965248099,0.45374417677521,-1.09654036343481,-1.8023602782995,0.01270595821551,0.66538276300178,1.4180720222729502
4438,ABBVIE INC,AbbVie  Raises FY19 Adj. EPS Guidance From $8.65-$8.75 To $8.73-$8.83 vs $8.69 Est.,6,increase,0.85,0.35,abbvie's upward revision of fy19 adjusted eps guidance — now slightly above consensus — signals a better-than-expected earnings outlook and is likely to modestly boost investor sentiment.,152,330,2.0,2019-04-25,13721.0,0.8516564965248099,0.45374417677521,-1.09654036343481,-1.8023602782995,0.01270595821551,0.66538276300178,1.4180720222729502
4446,ABBVIE INC,"AbbVie Q1 Adj. EPS $2.14 Beats $2.05 Estimate, Sales $7.83B Beat $7.76B Estimate",6,increase,0.85,0.6,"abbvie posted q1 adjusted eps and revenue modestly above estimates, a classic positive earnings surprise that should boost investor sentiment, although the beats were not large so the effect is likely moderate.",149,262,2.0,2019-04-25,13721.0,0.8516564965248099,0.45374417677521,-1.09654036343481,-1.8023602782995,0.01270595821551,0.66538276300178,1.4180720222729502
4454,ABBVIE INC,Watching AbbVie Shares As Health Canada Approved Skyrizi For Treatment Of Moderate to Severe Plaque Psoriasis,6,increase,0.8,0.35,"health canada approval expands skyrizi's market access and revenue potential for abbvie in dermatology, a generally positive catalyst for investor sentiment though the incremental impact is moderate given the size of the canadian market and existing approvals.",139,332,2.0,2019-04-18,13721.0,-0.52578053437173,0.74771409854292,2.74590335820805,1.4696395426768398,-2.78019662946462,-3.76403240454743,-3.46619888494684
4462,ABBVIE INC,AbbVie's MAVIRET Now reimbursed In Quebec,6,increase,0.6,0.15,"reimbursement in quebec improves access and modestly increases potential sales for abbvie's hepatitis c product, a positive for revenue and uptake, but the impact is geographically limited so the effect on investor sentiment is small.",129,468,2.0,2019-04-11,13721.0,-1.42254410311579,0.09783806744962,-3.8798045977706503,-1.24043692430469,0.31442071776837,-1.22649011878058,-0.59916123534542
4470,ABBVIE INC,AbbVie Reports New Formulary Listings For Hep C Treatment MAVIRET,6,increase,0.78,0.6,"new formulary listings expand payer coverage and patient access for maviret, likely supporting higher sales and revenue expectations for abbvie, though the ultimate impact depends on the number and scope of the listings and negotiated pricing.",133,274,2.0,2019-04-04,13721.0,-0.3249930916353999,0.77285282313823,-1.25588811646691,-5.08696670935204,0.01204061190946,2.8472432996029,3.08972039287942
4478,ABBVIE INC,AbbVie shares are trading higher after development partner Alector announced it is initiating a phase 1 trial to treat Alzheimer's Disease.,6,increase,0.75,0.3,"positive investor sentiment is likely because a partner-initiated alzheimer's phase 1 trial signals pipeline progress and potential future milestones/revenue for abbvie, though the trial is early-stage so the near-term impact is limited.",142,402,2.0,2019-04-02,13721.0,2.83486135303974,0.01204061190946,-0.45744222884259,-2.16389879718633,0.2357643097639,1.02551239062269,1.11403104231835
4486,ABBVIE INC,Alector Initiates Phase 1 Trial Of AL003 For Treatment Of Patients With Alzheimer's Disease,6,uncertain,0.6,0.2,"the news is about alector's al003 program and, unless abbvie is a partner or has a directly competing/overlapping asset (which isn't specified), the trial start is unlikely to have a clear material effect on abbvie's prospects, so the impact on investor sentiment is uncertain.",136,482,1.0,2019-04-01,13721.0,0.2357643097639,2.83486135303974,3.96138239610175,1.63816734222874,0.78789051622152,0.8762009634009299,-0.21050747160006
4494,AMERISOURCEBERGEN CORP,UPDATE: Bank Of America Downgrades AmerisourceBergen To Underperform As Firm Notes 'recent challenges seen across the broader pharma supply chain companies have created ongoing questions about the future profit growth for the sector',6,decrease,0.88,0.6,a major bank's downgrade to 'underperform' signals increased downside risk to profit growth and is likely to weigh on investor sentiment for amerisourcebergen given sector-wide supply-chain concerns.,168,263,0.0,2019-04-10,81540.0,-4.429807886481281,0.24324364494532,-2.29729337927426,-0.37837693397929,-0.88325962424278,0.20707085343096,1.9218099483071496
