custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
5260,AGILENT TECHNOLOGIES INC,Aligent shares are trading higher after the company reported better-than-expected Q4 EPS and sales results.,7,positive,0.9,0.8,"the news indicates that agilent technologies inc. exceeded expectations in both earnings per share and sales, which is generally viewed as a positive indicator of the company's financial health and performance.",145,70,2,2019-11-25,87432.0,1.440848503261805,0.8596994914114475,-0.1993566284882564,3.326685830858911,1.0472537018358707,0.7641443146044535,-0.2144005163744466
5268,AGILENT TECHNOLOGIES INC,"Agilent Sees FY20 Adj. EPS $3.38-$3.43 vs $3.44 Estimate, Sales $5.5B-$5.55B vs $5.55B Est.",7,negative,0.8,0.6,"agilent's adjusted eps and sales guidance both fall short of analyst estimates, indicating potential underperformance.",167,55,0,2019-11-25,87432.0,1.440848503261805,0.8596994914114475,-0.1993566284882564,3.326685830858911,1.0472537018358707,0.7641443146044535,-0.2144005163744466
5276,AGILENT TECHNOLOGIES INC,"Agilent Sees Q1 Adj. EPS $0.80-$0.81 vs $0.84 Estimate, Sales $1.34B-$1.355B vs $1.38B Est.",7,negative,0.85,0.7,"agilent technologies inc. is projecting lower adjusted eps and sales figures than analysts' estimates, indicating potential underperformance.",167,58,0,2019-11-25,87432.0,1.440848503261805,0.8596994914114475,-0.1993566284882564,3.326685830858911,1.0472537018358707,0.7641443146044535,-0.2144005163744466
5284,AGILENT TECHNOLOGIES INC,"Agilent Technologies Q4 Adj. EPS $0.89 Beats $0.85 Estimate, Sales $1.37B Beat $1.33B Estimate",7,positive,0.9,0.8,"the news indicates that agilent technologies exceeded both earnings per share and sales estimates, which is generally viewed as a positive sign for the company's financial performance.",157,65,2,2019-11-25,87432.0,1.440848503261805,0.8596994914114475,-0.1993566284882564,3.326685830858911,1.0472537018358707,0.7641443146044535,-0.2144005163744466
5292,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals shares are trading lower after the company announced results from the ADVANCE trial of Pimavanserin. In the study, pimavanserin did not separate from placebo on the key secondary endpoint.",7,negative,0.9,0.8,"the announcement of pimavanserin not separating from placebo on a key secondary endpoint in the advance trial indicates a lack of efficacy, which is likely to negatively impact investor sentiment and the company's stock performance.",171,76,0,2019-11-25,90177.0,1.444342546164989,-0.7537621539086103,-5.904522064547024,-3.151166319586074,-0.946764089167118,1.9268309564560049,0.5768007262486385
5300,ACADIA PHARMACEUTICALS,ACADIA Pharma Reports Top-Line Results From ADVANCE Trial Of Pimavanserin As Treatment For Negative Symptoms Of Schizophrenia; Will Initiate Second Pivotal Study In H1'20,7,positive,0.8,0.7,"the report of top-line results from a clinical trial and the initiation of a second pivotal study suggests progress in the development of a treatment for schizophrenia, which is generally viewed positively in the pharmaceutical industry.",170,74,2,2019-11-25,90177.0,1.444342546164989,-0.7537621539086103,-5.904522064547024,-3.151166319586074,-0.946764089167118,1.9268309564560049,0.5768007262486385
5308,ACADIA PHARMACEUTICALS,"ACADIA Pharmaceuticals Announces Pimavanserin Demonstrated Statistically Significant Improvement In Primary Endpoint, Did Not Separate From Placebo On Key Secondary Endpoint",7,neutral,0.7,0.1,"while the announcement of a statistically significant improvement in the primary endpoint is a positive outcome, the failure to separate from placebo on a key secondary endpoint introduces uncertainty, making the overall news neutral.",158,72,1,2019-11-25,90177.0,1.444342546164989,-0.7537621539086103,-5.904522064547024,-3.151166319586074,-0.946764089167118,1.9268309564560049,0.5768007262486385
5316,ADAMIS PHARMACEUTICALS CORP,Maxim Group Downgrades Adamis Pharmaceuticals to Hold,7,negative,0.9,0.8,"a downgrade from a financial analyst typically indicates a less favorable outlook for the company's stock performance, which is generally viewed as negative news.",144,61,0,2019-11-25,82163.0,-50.96031427383423,-6.133683398365974,-6.7972156818804645,-14.711118574607829,17.757003009319305,16.666661477436516,32.0754712685283
5324,ADAMIS PHARMACEUTICALS CORP,Adamis Pharmaceuticals shares are trading lower after the company reported it received a complete response letter from the FDA for its ZIMHI. The FDA stated it cannot approve the ZIMHI in its present form and provided suggested needed for resubmission.,7,negative,0.9,0.8,"the receipt of a complete response letter from the fda indicates that the company's product zimhi cannot be approved in its current form, which is a setback for adamis pharmaceuticals.",181,70,0,2019-11-25,82163.0,-50.96031427383423,-6.133683398365974,-6.7972156818804645,-14.711118574607829,17.757003009319305,16.666661477436516,32.0754712685283
5332,ADAMIS PHARMACEUTICALS CORP,Adamas Pharma Receives Complete Response Letter From FDA Related To ZIMHI,7,negative,0.9,0.8,"receiving a complete response letter from the fda typically indicates that the agency has concerns or requires additional information before approving a drug, which is generally viewed as a setback for the company.",148,70,0,2019-11-25,82163.0,-50.96031427383423,-6.133683398365974,-6.7972156818804645,-14.711118574607829,17.757003009319305,16.666661477436516,32.0754712685283
5340,AMERICAN EAGLE OUTFITTERS INC NE,Loop Capital Downgrades American Eagle Outfitters to Hold,7,negative,0.9,0.7,"a downgrade from loop capital typically indicates a less favorable outlook for the company's stock, suggesting potential concerns about its performance.",144,58,0,2019-11-25,80432.0,1.366118900477886,-0.1347739715129137,0.3369285405056876,1.8867907177632537,1.9498655572533607,1.3148825885352269,-3.9370042558727114
5348,ALNYLAM PHARMACEUTICALS INC,"BMO Capital Maintains Outperform on Alnylam Pharmaceuticals, Raises Price Target to $143",7,positive,0.9,0.8,the maintenance of an 'outperform' rating and an increase in the price target suggests that analysts have a favorable outlook on alnylam pharmaceuticals' future performance.,150,67,2,2019-11-25,90178.0,5.15386238694191,5.906422063708305,8.850742763582552,8.37929069812553,-3.857907652854919,-1.2013634460882994,9.16981879071126
5356,APPLIED MATERIALS INC,Applied Materials shares are trading higher amid strength in the semiconductors space. Nomura analyst said recent data points indicate a recovery in semiconductor equipment demand 'may have begun.',7,positive,0.85,0.7,"the news indicates a potential recovery in semiconductor equipment demand, which is beneficial for applied materials as it operates in this sector.",154,59,2,2019-11-25,14702.0,4.183053597807884,-1.2182551436126232,-5.044610013284434,-2.8483183772130327,-0.8858965709805489,-6.219619008308863,-7.881623340179522
5364,AMBARELLA INC,Ambarella shares are trading higher after the company reported better-than-expected Q3 EPS and sales results.,7,positive,0.9,0.8,"the news indicates that ambarella exceeded expectations in both earnings per share and sales, which is generally viewed as a positive sign for the company's performance.",143,64,2,2019-11-25,13634.0,6.0489721596241,-7.30656236410141,-11.252798545906884,-9.495086155360788,0.4958685953170061,-1.6181189743065372,-3.509077747368894
5372,AMBARELLA INC,Ambarella Sees FY20 Sales $55M-$59M vs $55.7M Estimate,7,neutral,0.7,0.1,"the sales forecast is in line with the estimate, indicating stability but not significant positive or negative news.",143,55,1,2019-11-25,13634.0,6.0489721596241,-7.30656236410141,-11.252798545906884,-9.495086155360788,0.4958685953170061,-1.6181189743065372,-3.509077747368894
5380,AMBARELLA INC,"Ambarella Q3 Adj. EPS $0.32 Beats $0.2 Estimate, Sales $67.9M Beat $65.03M Estimate",7,positive,0.9,0.8,"the news indicates that ambarella inc. exceeded both earnings and sales estimates, which is generally viewed as a positive sign for the company's financial performance.",154,64,2,2019-11-25,13634.0,6.0489721596241,-7.30656236410141,-11.252798545906884,-9.495086155360788,0.4958685953170061,-1.6181189743065372,-3.509077747368894
5388,A M C NETWORKS INC,"Imperial Capital Maintains Underperform on AMC Networks, Lowers Price Target to $35",7,negative,0.9,0.8,the maintenance of an 'underperform' rating and the lowering of the price target indicate a pessimistic outlook on amc networks' performance.,141,62,0,2019-11-25,12880.0,-2.661982364952564,-1.0061903856694698,-4.876159593463525,-7.352937414696125,3.107200376689434,2.549569440953192,-1.0683236359031456
5396,AMEDISYS INC,"Amedisys To Buy Asana Hospice, No Terms Disclosed",7,positive,0.8,0.7,"the acquisition of asana hospice suggests amedisys is expanding its services and market presence, which is generally viewed as a positive move for growth.",135,65,2,2019-11-25,80795.0,2.879279293119907,-0.1469717943109572,0.7838900734446597,2.3026578269650155,0.7298304699361324,2.558805239155615,2.964649783125206
5404,AMEDISYS INC,Amedisys To Acquire Asana Hospice; Terms Not Disclosed,7,positive,0.8,0.7,"the acquisition of asana hospice suggests growth and expansion for amedisys, which is generally viewed positively in the context of business development.",135,63,2,2019-11-25,80795.0,2.879279293119907,-0.1469717943109572,0.7838900734446597,2.3026578269650155,0.7298304699361324,2.558805239155615,2.964649783125206
5412,A M T D IDEA GROUP,TD Ameritrade Holding shares are trading higher after the company announced Charles Schwab would acquire the company for an all-stock deal valued at $26 billion.,7,positive,0.9,0.8,"the announcement of an acquisition by charles schwab for $26 billion indicates a significant valuation and potential growth opportunity for a m t d idea group, which is generally viewed positively by investors.",153,72,2,2019-11-25,18887.0,0.0,0.0,0.4999995478139674,6.25000005696561,-2.4390220642089844,5.81508174946066e-08,5.81508174946066e-08
5420,A M T D IDEA GROUP,"Schwab, TD Ameritrade Confirm $26B All-Stock Merger",7,neutral,0.7,0.1,"the news about schwab and td ameritrade's merger does not directly impact a m t d idea group, making it neutral in relation to the company.",139,67,1,2019-11-25,18887.0,0.0,0.0,0.4999995478139674,6.25000005696561,-2.4390220642089844,5.81508174946066e-08,5.81508174946066e-08
5428,A M T D IDEA GROUP,UPDATE: Schwab To Pay TD Ameritrade 1.0837 Schwab Shares For Each TD Ameritrade Share,7,neutral,0.7,0.1,"the news pertains to a transaction between schwab and td ameritrade, which does not directly indicate a positive or negative impact on a m t d idea group itself.",148,69,1,2019-11-25,18887.0,0.0,0.0,0.4999995478139674,6.25000005696561,-2.4390220642089844,5.81508174946066e-08,5.81508174946066e-08
5436,A M T D IDEA GROUP,The Charles Schwab Corp. Reports Purchase Of TD Ameritrade In All-Stock Deal Valued At $26B,7,neutral,0.7,0.1,"the news about charles schwab's acquisition of td ameritrade does not directly impact a m t d idea group, making it neutral in relation to the company.",147,68,1,2019-11-25,18887.0,0.0,0.0,0.4999995478139674,6.25000005696561,-2.4390220642089844,5.81508174946066e-08,5.81508174946066e-08
5444,ABERCROMBIE & FITCH CO,Q3 Earnings Preview For Abercrombie & Fitch,7,neutral,0.7,0.0,"the phrase 'q3 earnings preview' does not indicate a clear positive or negative sentiment, as it simply suggests an upcoming report without providing specific details about expected performance.",140,68,1,2019-11-25,83976.0,2.510983124375343,-2.571954019367695,0.7960756125054314,10.246848575631162,1.0786807164549828,7.70754793322226e-08,-5.1785650863559685
5452,ANGI INC,ANGI Homeservices shares are trading higher. Not seeing any news to justify the price action.,7,neutral,0.8,0.1,"the news indicates that shares are trading higher without any news to justify the movement, suggesting a lack of clear positive or negative sentiment.",135,61,1,2019-11-25,16921.0,6.28722608089447,-5.354917049407959,-5.728512773877559,-1.120793180983326,1.2734556570649147,2.440675665031944,2.37126982572331
5460,APOLLO GLOBAL MANAGEMENT INC NEW,SPX FLOW To Sell A 'Substantial Portion' Of Its Former Power And Energy Segment To Funds Managed By Apollo In All-Cash Transaction With An Enterprise Value Of $475M,7,positive,0.8,0.7,"the acquisition of a substantial portion of spx flow's former power and energy segment for $475 million indicates a strategic investment and growth opportunity for apollo global management, which is generally viewed positively.",161,73,2,2019-11-25,12591.0,1.861453615128994,0.0693934271112084,-0.9484150946139636,2.452004285100151,0.1652105129323899,-0.9105841666490644,-0.8874383034097932
5468,ARDELYX INC,Ardelyx Reports Expansion Of Partnership With Kyowa Kirin,7,positive,0.85,0.7,"the expansion of a partnership typically indicates growth opportunities and increased collaboration, which is generally viewed positively for a company.",134,57,2,2019-11-25,14690.0,-0.6230523809790611,18.18181574344635,26.17554952073959,13.793104775795896,0.1560098142363131,-6.2773698748263556,-9.32203198639041
5476,ARDELYX INC,"Kyowa Kirin Has Made a $20 Million Equity Investment in Ardelyx at $6.96 for 2,873,563 Shares",7,positive,0.85,0.7,the $20 million equity investment from kyowa kirin indicates confidence in ardelyx's potential and provides financial support for its operations.,150,62,2,2019-11-25,14690.0,-0.6230523809790611,18.18181574344635,26.17554952073959,13.793104775795896,0.1560098142363131,-6.2773698748263556,-9.32203198639041
5484,ARDELYX INC,"Ardelyx, Kyowa Kirin Establish Two-Year Research Collaboration",7,positive,0.85,0.7,"the establishment of a two-year research collaboration suggests a strategic partnership that could lead to advancements in research and potential growth opportunities for ardelyx, indicating a positive outlook.",135,68,2,2019-11-25,14690.0,-0.6230523809790611,18.18181574344635,26.17554952073959,13.793104775795896,0.1560098142363131,-6.2773698748263556,-9.32203198639041
5492,ARAMARK,"Aramark shares are trading higher. The company's CEO, John J. Zillmer, bought 35,000 shares at $42.68.",7,positive,0.85,0.7,"the ceo's purchase of shares typically signals confidence in the company's future performance, which is generally viewed positively by investors.",147,58,2,2019-11-25,14329.0,3.0633550137281422,-1.1934221722185612,-5.210892174944193,-3.788723130670135,1.555502787232399,-1.5535761855257069,-4.499110847034848
5500,ARROWHEAD PHARMACEUTICALS INC,"Arrowhead Pharmaceuticals FY19 EPS $0.69 Up From $(0.65) YoY, Sales $168.796M Up From $16.142M YoY",7,positive,0.9,0.8,the significant increase in earnings per share and sales year-over-year indicates strong financial performance and growth for arrowhead pharmaceuticals.,166,58,2,2019-11-25,80069.0,15.8333346247673,18.792761862277985,20.47728074454309,24.337601469349025,0.2853636164218187,1.758019279647649,-2.5742557828554613
