custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,exret_hat,exret_1,exret_2,exret_3,exret_4,exret_5,exret_6,exret_7,exret_8,exret_9,exret_10
3227,AGILENT TECHNOLOGIES INC,"UBS Downgrades Agilent Technologies to Neutral, Announces $82 Price Target",7,decrease,0.75,0.4,"a downgrade from ubs to neutral accompanied by an $82 price target is negative analyst sentiment that typically reduces investor demand and puts downward pressure on the stock, especially if the target implies less upside than prior expectations.",145,266,0.0,2019-10-18,87432.0,1.22033478692173,1.09963746283847,3.2184543760302997,-0.46499068848788,-1.09571197425492,-0.34583946736121,-0.4672,0.0547,1.0792,-0.49,-0.36,0.86,0.007,0.0546079999999999,0.4471,-0.6874,0.1121,-0.2495,-0.0339,0.3289,0.16,-0.3683,-0.0774,0.4272
3235,APPLIED OPTOELECTRONICS INC,Applied Optoelectronics Files for Up to $250M Mixed Shelf,7,decrease,0.65,0.35,"a $250m mixed shelf allows the company to issue equity or other securities (potentially dilutive) and, without clear positive use-of-proceeds, investors typically react negatively to the prospect of future dilution or share issuance.",147,469,0.0,2019-10-25,14145.0,2.52270437777042,-3.43087959015582,9.78809494074501,-2.95858159661293,-4.4660196014995694,-9.22509208301983,0.7114,-0.1679,1.6906,0.51,0.27,0.08,0.007,-0.157806,1.4675,-2.9381,-5.3364,0.6274,0.4113,10.0726,6.9324,3.4342,-9.3746,1.2404
3243,APPLIED OPTOELECTRONICS INC,"JP Morgan Downgrades Applied Optoelectronics to Underweight, Announces $11 Price Target",7,decrease,0.8,0.4,"a jpmorgan downgrade to 'underweight' with a relatively low $11 price target is a negative signal that typically triggers selling pressure and downward movement, though the exact impact depends on the stock's current price and broader market/company-specific factors.",152,337,0.0,2019-10-22,14145.0,-1.55339650809764,-4.46601955462884,9.99999685861545,-0.09216800681315,1.78404269560392,1.197026033850079e-07,-4.9815,-4.4087,1.7075,-0.34,0.22,0.85,0.007,-4.40795,-1.9873,-3.3931,-0.1679,1.4675,-2.9381,-5.3364,0.6274,0.4113,10.0726,6.9324
3251,AAON INC,"AAON Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",7,uncertain,0.6,0.15,"the results are mixed — a very small yoy eps decline (from $0.27 to $0.26) versus a marginal revenue increase, so absent further guidance or analyst reaction the news is unlikely to drive a clear directional move in the stock.",154,404,1.0,2019-10-31,76868.0,0.92478580772876,1.78791399299262,3.69913530468311,-0.0603718683123499,0.6893758116940499,3.8043472533812697,-2.0137,-1.5323,1.2728,-0.38,-0.26,-0.44,0.007,-1.537036,-0.4559,0.5017,0.2528,-0.2256,-0.5764,0.8243,0.5061,-0.2023,0.6979,-0.4287
3259,AAON INC,"AAON Earlier Reported Q3 EPS $0.26 Down From $0.27 YoY, Sales $113.5M Up From $112.937M YoY",7,uncertain,0.75,0.2,"the report is mixed—eps dipped slightly (from $0.27 to $0.26) while sales rose marginally, and without analyst-estimate comparisons or guidance the net impact on the stock is ambiguous.",157,472,1.0,2019-10-31,76868.0,0.92478580772876,1.78791399299262,3.69913530468311,-0.0603718683123499,0.6893758116940499,3.8043472533812697,-2.0137,-1.5323,1.2728,-0.38,-0.26,-0.44,0.007,-1.537036,-0.4559,0.5017,0.2528,-0.2256,-0.5764,0.8243,0.5061,-0.2023,0.6979,-0.4287
3267,ADVANCE AUTO PARTS INC,Raymond James Reinstates Market Perform on Advance Auto Parts,7,uncertain,0.7,0.1,"reinstating coverage at a 'market perform' (neutral) rating generally carries little directional information — it restores analyst visibility (a slight positive) but provides no upgrade to buy/positive, so any immediate price effect is likely small and dependent on other news or context.",139,343,1.0,2019-10-08,89217.0,0.0518381595611499,3.4989916031757695,7.54875505748677,-1.04414038360118,-0.99461799008687,-2.87800818616378,-2.4894,-1.4698,0.6463,-1.61,-0.13,-0.12,0.007,-1.455857,-0.5497,0.6094,0.8707,-0.6744,0.8685,2.0355,0.3732,0.1529,1.089,0.1847
3275,ALLIANCEBERNSTEIN HOLDING L P,"AllianceBernstein Holding Q3 Adj. EPS $0.63, Inline, Sales $877.867M Beat $731.85M Estimate",7,increase,0.7,0.6,"sales substantially beat estimates (~$878m vs $732m) while adjusted eps came in inline, so the strong revenue surprise should drive a positive stock reaction, though the lack of an eps upside or guidance lift tempers the move.",166,411,2.0,2019-10-24,75278.0,-1.50427529588341,0.3760706455117,3.2856621341643,1.14942416548728,-0.60007091512458,0.28489994158948,3.8707,3.625,0.9581,0.25,-0.26,-0.89,0.007,3.624175,-1.9999,0.5499,1.8666,-1.2725,0.3854,0.0981,0.0276,1.2562,0.3124,-0.5355
3283,ALLIANCEBERNSTEIN HOLDING L P,"Citigroup Maintains Buy on AllianceBernstein Holding, Lowers Price Target to $33",7,uncertain,0.6,0.25,"maintaining a buy is positive support while lowering the price target reduces expected upside, producing mixed signals that make the near‑term stock reaction uncertain (likely modest if any move).",155,324,1.0,2019-10-15,75278.0,-0.85653020069003,-0.64239937399634,5.81727025480678,-1.12320007756352,-2.08550708630295,-1.4000687284050402,-0.5325,-1.54,0.957,1.03,0.25,-0.25,0.007,-1.52521,-0.6338,-1.2271,2.4252,0.2031,-1.4127,0.9034,3.625,-1.9999,0.5499,1.8666
3291,ABBVIE INC,Abbvie's RINVOQ Meets Primary And All Ranked Secondary Endpoints In Phase 3 Study In Psoriatic Arthritis,7,increase,0.75,0.4,"positive phase 3 results for rinvoq in psoriatic arthritis increase the likelihood of label expansion and additional revenue for abbvie, which investors typically view favorably, though final regulatory approval, launch execution, and competitive dynamics still leave some uncertainty.",148,339,2.0,2019-10-31,13721.0,2.76555232703685,3.0923934138636,10.15712597133606,1.51650616899132,1.69794685569084,4.08990570422216,-0.1381,0.1675,0.8288,-0.38,-0.26,-0.44,0.007,0.169844,1.8645,1.1665,-1.3661,0.3299,-0.4136,3.6337,0.6803,0.7713,0.2401,1.0528
3299,ABBVIE INC,Allergan Reports Shareholders Have Approved Deal By AbbVie,7,increase,0.7,0.25,"allergan shareholder approval removes a key closing risk for abbvie's acquisition, increasing the likelihood of strategic revenue/scale benefits (while still leaving financing and integration risks), so the stock should rise modestly.",135,273,2.0,2019-10-14,13721.0,1.00325085222721,4.7993503487770495,6.19576936536965,0.33579634036868,1.90995124197026,1.591185378222,0.1766,0.3276,0.8725,-0.18,-0.34,-0.04,0.007,0.32665,0.0975,0.5382,0.1925,2.1722,0.4821,1.0205,-0.3736,-1.4399,-0.7874,1.8356
